title,model,size,color_temp,downloads,features,cct,certifications,images
Padron,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1435&c=1647912497'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-92818_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-92818_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-92818_DIMREP.pdf'}]","CRI: 90;Input: 120-277V, 50/60Hz;ELV Dimming: 100-10%;0-10V Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 50000 Hours;Solid dark walnut wood;Sanded acrylic diffuser;Thin powered aircraft cables provide an ultra clean look for adjustable suspension height;Optional matching wood canopy included;Unique wood grain;Can be mounted on a sloped ceiling;Driver installed within the Junction Box, driver dimension: 2.8"" x 1.3"" x 1.2"";Dimming: ELV, 0-10V, TRIAC",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912497;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912497;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912497,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-92818-DW_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-92818-DW_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-92818-DW_IMRO_3.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-92818_LINDR.png"
Metropolis,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1345&c=1647912503'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-16818_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-16818_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-16818_DIMREP.pdf'}]","CRI: 90;Input: 120 VAC, 277 VAC, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 54000 Hours;Frosted glass diffuser with cotton shade and outer chiffon shade;Ultra-bright lumen output;Slope ceiling adaptable. Hang straight swivels up to 90 degrees;Slope ceiling adaptable. Hang straight swivels up to 90 degrees;ACLED driverless technology;277V option available for special order.",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912503;https://www.modernforms.com//images/certification_logos//dry?cb=1647912503;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912503,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16818-BN_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16830-BN_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16818_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16824_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16830_LINDR.png"
Metropolis,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1345&c=1647912503'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-16818_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-16818_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-16818_DIMREP.pdf'}]","CRI: 90;Input: 120 VAC, 277 VAC, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 54000 Hours;Frosted glass diffuser with cotton shade and outer chiffon shade;Ultra-bright lumen output;Slope ceiling adaptable. Hang straight swivels up to 90 degrees;Slope ceiling adaptable. Hang straight swivels up to 90 degrees;ACLED driverless technology;277V option available for special order.",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912503;https://www.modernforms.com//images/certification_logos//dry?cb=1647912503;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912503,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16818-BN_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16830-BN_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16818_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16824_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16830_LINDR.png"
Metropolis,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1345&c=1647912503'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-16818_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-16818_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-16818_DIMREP.pdf'}]","CRI: 90;Input: 120 VAC, 277 VAC, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 54000 Hours;Frosted glass diffuser with cotton shade and outer chiffon shade;Ultra-bright lumen output;Slope ceiling adaptable. Hang straight swivels up to 90 degrees;Slope ceiling adaptable. Hang straight swivels up to 90 degrees;ACLED driverless technology;277V option available for special order.",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912503;https://www.modernforms.com//images/certification_logos//dry?cb=1647912503;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912503,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16818-BN_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16830-BN_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16818_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16824_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16830_LINDR.png"
Metropolis,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1345&c=1647912503'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-16818_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-16818_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-16818_DIMREP.pdf'}]","CRI: 90;Input: 120 VAC, 277 VAC, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 54000 Hours;Frosted glass diffuser with cotton shade and outer chiffon shade;Ultra-bright lumen output;Slope ceiling adaptable. Hang straight swivels up to 90 degrees;Slope ceiling adaptable. Hang straight swivels up to 90 degrees;ACLED driverless technology;277V option available for special order.",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912503;https://www.modernforms.com//images/certification_logos//dry?cb=1647912503;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912503,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16818-BN_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16830-BN_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-16824-BN_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16818_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16824_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-16830_LINDR.png"
Hiline,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1629&c=1647913903'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/WS-W2308_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/WS-W2308_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/WS-W2308_DIMREP.pdf'}, {'Revit': 'https://www.modernforms.com/images/products/REVIT/WS-W2308_REVIT.zip'}]","CRI: 85;Input: 120 VAC, 277 VAC, 50/60Hz;ELV Dimming: 100-10%;Rated Life: 50000 Hours;Etched glass shield;IDA Dark Sky compliant;ACLED driverless technology;277V option available for special order.;Dimming: ELV",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//ada.gif?cb=1647913903;https://www.modernforms.com//images/certification_logos//dark-sky.gif?cb=1647913903;https://www.modernforms.com//images/certification_logos//etl.png?cb=1647913903;https://www.modernforms.com//images/certification_logos//wet.gif?cb=1647913903,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W2308-BK_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W2312-BK_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W2312-BK_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W2312-BK_IMRO_6.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W2308_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W2312_LINDR.png"
Hiline,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1629&c=1647913903'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/WS-W2308_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/WS-W2308_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/WS-W2308_DIMREP.pdf'}, {'Revit': 'https://www.modernforms.com/images/products/REVIT/WS-W2308_REVIT.zip'}]","CRI: 85;Input: 120 VAC, 277 VAC, 50/60Hz;ELV Dimming: 100-10%;Rated Life: 50000 Hours;Etched glass shield;IDA Dark Sky compliant;ACLED driverless technology;277V option available for special order.;Dimming: ELV",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//ada.gif?cb=1647913903;https://www.modernforms.com//images/certification_logos//dark-sky.gif?cb=1647913903;https://www.modernforms.com//images/certification_logos//etl.png?cb=1647913903;https://www.modernforms.com//images/certification_logos//wet.gif?cb=1647913903,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W2308-BK_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W2312-BK_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W2312-BK_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W2312-BK_IMRO_6.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W2308_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W2312_LINDR.png"
Sol,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1522&c=1647912499'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/FM-74716_INSSHT.pdf'}]","CRI: 90;Input: 120 VAC, 277 VAC, 50/60Hz;ELV Dimming: 100-10%;Rated Life: 70000 Hours;Opal glass with interchangeable discs in polished and brushed nickel;No exposed hardware or screws for seamless appearance;ACLED driverless technology;Can be mounted on ceiling or wall in all orientations;277V option available for special order.;Dimming: ELV",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//ada.gif?cb=1647912499;https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912499;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912499;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912499,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/FM-74716-PNBN_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/FM-74716-PNBN_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/FM-74716-PNBN_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/FM-74716_LINDR.png"
Cymbal,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1851&c=1647909953'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-62114_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-62114_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-62114_DIMREP.pdf'}]","CRI: 90;Input: 120/277V, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 50000 Hours;Artisan crafted milky cloud acrylic;Three 12” and one 6” down rods included (additional sold separately);Slope ceiling adaptable. Hang straight swivels up to 90 degrees;Spin-on round canopy with minimal hardware;Each unique piece lends itself to variations in milkiness;Driver concealed within the canopy",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647909953;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647909953;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647909953,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-62114-AB_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-62114-AB_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-62114-AB_IMRO_5.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-62114_LINDR.png,/wp-content/uploads/2020/12/PLAY-THUMBNAIL.jpg"
Chill,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1581&c=1647907141'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/WS-31618_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/WS-31618_IESF.zip'}, {'Revit': 'https://www.modernforms.com/images/products/REVIT/WS-31618_REVIT.zip'}]","CRI: 90;Input: 120-277V, 50/60Hz;ELV Dimming: 100-10%;Rated Life: 50000 Hours;Clear seeded crystal;Up and down illumination;Driver installed within the Junction Box, driver dimension: 2.8"" x 1.3"" x 1.2"";Dimming: ELV",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//ada.gif?cb=1647907141;https://www.modernforms.com//images/certification_logos//etl.png?cb=1647907141;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647907141,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-31618-PN_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-31618-BK_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-31618-PN_IMRO_3.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-31618_LINDR.png"
Chill,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1581&c=1647907141'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/WS-31618_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/WS-31618_IESF.zip'}, {'Revit': 'https://www.modernforms.com/images/products/REVIT/WS-31618_REVIT.zip'}]","CRI: 90;Input: 120-277V, 50/60Hz;ELV Dimming: 100-10%;Rated Life: 50000 Hours;Clear seeded crystal;Up and down illumination;Driver installed within the Junction Box, driver dimension: 2.8"" x 1.3"" x 1.2"";Dimming: ELV",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//ada.gif?cb=1647907141;https://www.modernforms.com//images/certification_logos//etl.png?cb=1647907141;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647907141,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-31618-PN_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-31618-BK_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-31618-PN_IMRO_3.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-31618_LINDR.png"
Yolo,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1422&c=1647912511'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-55718_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-55718_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-55726_DIMREP.pdf'}, {'Revit': 'https://www.modernforms.com/images/products/REVIT/PD-55735_REVIT.zip'}]","CRI: 90;Input: 120 VAC, 120-277V, 277 VAC, 50/60Hz;ELV Dimming: 100-10%;Rated Life: 50000 Hours;Twist-lock glass diffuser;Three 12” and one 6” down rods included (additional sold separately);Universal voltage driver (120V-220V-277V) installs within junction box (18"" and 26"" sizes only);No transformer or driver needed (35"" only);277v option available (35"" only);Slope ceiling adaptable. Hang straight swivel.;CEC Title 24 compliant (35"" size only);Driver installed within the Junction Box, driver dimension: 2.8"" x 1.3"" x 1.2"";277V option available for special order.;Dimming: ELV",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912511;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912511;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912511,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-SL_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-GL_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-SL_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-GL_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-SL_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-SL_IMRO_9.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_10.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_11.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-SL_IMRO_12.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-GL_IMRO_13.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55718_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55726_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55735_LINDR.png"
Yolo,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1422&c=1647912511'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-55718_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-55718_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-55726_DIMREP.pdf'}, {'Revit': 'https://www.modernforms.com/images/products/REVIT/PD-55735_REVIT.zip'}]","CRI: 90;Input: 120 VAC, 120-277V, 277 VAC, 50/60Hz;ELV Dimming: 100-10%;Rated Life: 50000 Hours;Twist-lock glass diffuser;Three 12” and one 6” down rods included (additional sold separately);Universal voltage driver (120V-220V-277V) installs within junction box (18"" and 26"" sizes only);No transformer or driver needed (35"" only);277v option available (35"" only);Slope ceiling adaptable. Hang straight swivel.;CEC Title 24 compliant (35"" size only);Driver installed within the Junction Box, driver dimension: 2.8"" x 1.3"" x 1.2"";277V option available for special order.;Dimming: ELV",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912511;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912511;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912511,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-SL_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-GL_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-SL_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-GL_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-SL_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-SL_IMRO_9.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_10.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_11.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-SL_IMRO_12.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-GL_IMRO_13.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55718_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55726_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55735_LINDR.png"
Yolo,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1422&c=1647912511'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-55718_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-55718_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-55726_DIMREP.pdf'}, {'Revit': 'https://www.modernforms.com/images/products/REVIT/PD-55735_REVIT.zip'}]","CRI: 90;Input: 120 VAC, 120-277V, 277 VAC, 50/60Hz;ELV Dimming: 100-10%;Rated Life: 50000 Hours;Twist-lock glass diffuser;Three 12” and one 6” down rods included (additional sold separately);Universal voltage driver (120V-220V-277V) installs within junction box (18"" and 26"" sizes only);No transformer or driver needed (35"" only);277v option available (35"" only);Slope ceiling adaptable. Hang straight swivel.;CEC Title 24 compliant (35"" size only);Driver installed within the Junction Box, driver dimension: 2.8"" x 1.3"" x 1.2"";277V option available for special order.;Dimming: ELV",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912511;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912511;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912511,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-SL_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-GL_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-SL_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-GL_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-SL_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-SL_IMRO_9.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_10.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_11.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-SL_IMRO_12.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-GL_IMRO_13.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55718_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55726_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55735_LINDR.png"
Yolo,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1422&c=1647912511'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-55718_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-55718_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-55726_DIMREP.pdf'}, {'Revit': 'https://www.modernforms.com/images/products/REVIT/PD-55735_REVIT.zip'}]","CRI: 90;Input: 120 VAC, 120-277V, 277 VAC, 50/60Hz;ELV Dimming: 100-10%;Rated Life: 50000 Hours;Twist-lock glass diffuser;Three 12” and one 6” down rods included (additional sold separately);Universal voltage driver (120V-220V-277V) installs within junction box (18"" and 26"" sizes only);No transformer or driver needed (35"" only);277v option available (35"" only);Slope ceiling adaptable. Hang straight swivel.;CEC Title 24 compliant (35"" size only);Driver installed within the Junction Box, driver dimension: 2.8"" x 1.3"" x 1.2"";277V option available for special order.;Dimming: ELV",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912511;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912511;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912511,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-SL_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-GL_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-SL_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-GL_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-SL_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-SL_IMRO_9.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_10.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55718-GL_IMRO_11.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55735-SL_IMRO_12.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-55726-GL_IMRO_13.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55718_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55726_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-55735_LINDR.png"
